216.21599145712813,316.8205531344724,0
204.09868973573984,278.4184292447072,0
179.0604660465359,340.18701245680904,0
191.85942338639526,294.85286558890965,0
193.44114066964562,311.05164765790295,0
236.64089376332234,324.9420706133875,0
186.27781113164735,285.96918155966824,0
207.14252160371723,280.3651534915798,0
203.41636417716126,342.4986761536329,0
189.24727259738594,299.93426279909147,0
203.26669774084434,335.19893157703615,0
218.61548798931506,343.45183980656986,0
222.23226345604732,331.90356974748494,0
189.60642019032773,334.0534033326828,0
210.59445879555292,324.7659873189971,0
191.03989666812765,337.809706473764,0
212.6384814040118,327.578009813422,0
225.9846989095796,336.10705107268143,0
190.2240813211984,290.15091806861255,0
173.78843818143974,299.5641655153139,0
173.92327969376038,315.28483307638624,0
220.59101688359033,348.3549192037498,0
204.29317067498803,328.0767456581147,0
187.12001989004665,351.6825536002954,0
187.64413573824822,354.44817412065424,0
217.11067989323777,358.83811552558814,0
190.4536509727521,340.3695136213538,0
152.494342505391,333.177162285778,0
207.0181467076209,321.39463287110084,0
177.8910577817271,316.3152372072351,0
169.10741730281,295.6849897504487,0
215.3984863994199,328.700337819893,0
205.20681108763276,319.05657914798485,0
217.7527855155401,366.920511469842,0
167.3126021806662,315.2753764199164,0
192.98658228013116,361.49686213831933,0
196.77057542637903,324.74277647365085,0
180.06063390476788,360.78335304478475,0
147.25095437089652,303.41865584010606,0
173.39073583035113,329.37445836788294,0
155.70004981355413,322.73979534475455,0
214.46228033126704,367.13720784036116,0
157.06707149827614,349.3552761530014,0
171.90563164487793,342.31321690197694,0
152.0233036895339,312.96594841621527,0
174.965778471255,333.570624488053,0
175.94255252147903,347.4835220051091,0
184.21396222768607,316.35384083900755,0
157.99511541462167,363.56720321888196,0
211.65146180809057,335.68812342492544,0
188.7333308395186,325.4696679580362,0
215.76586155164406,377.93756165901374,0
196.5448033663561,367.87307574416945,0
167.05093495521538,369.29676844483095,0
191.21843597395142,383.31337447203134,0
216.36392417308068,364.31566588577806,0
178.62674903377012,375.1429643513047,0
217.0381823778835,386.0302975183555,0
217.42574933845725,348.4795801683076,0
187.40193389630082,385.42246109599887,0
192.0351727251417,372.1944622928153,0
178.66748647419146,363.1233198661619,0
196.538817546752,336.2589566913423,0
168.67715647847203,341.1886518720276,0
181.8038727415301,369.2001478439656,0
214.70262037447227,370.9739023027573,0
172.21030508950292,333.86158616385705,0
190.0968825889821,404.211281295716,0
175.56624537135556,395.1582575577938,0
211.63773751860185,377.85977993151454,0
196.3399412095108,399.9762165555803,0
224.06176318394134,368.73537621554976,0
201.51236984367046,348.3476295842646,0
239.66768496915319,406.4258256496634,0
210.0804277802834,380.38627542338594,0
239.9429132447474,344.9562298293472,0
227.3195123696841,378.44650646965334,0
187.2278761278775,374.6110084132864,0
185.66359650017338,406.51127831499696,0
184.88819698389386,375.74398463730034,0
249.66881633683113,367.6911660738058,0
219.12983837446862,360.74855138331156,0
229.64420464144783,400.6353398028105,0
200.85951031427436,362.96474653551684,0
183.76225019647404,352.6333058022909,0
241.2538258161993,364.45746593136204,0
259.31001177204683,405.16439315388243,0
227.57527534207364,364.73847067106374,0
214.56651846302844,378.32823939638337,0
201.23534882956477,358.34532253344685,0
206.12788477980993,350.2656234897481,0
240.9205584150356,370.86048919116644,0
239.85502619120706,395.8638202985037,0
243.43023691793888,352.14430977598556,0
245.27036046901088,385.2802560010083,0
238.80188417088485,373.6873940609865,0
209.26804032567273,381.7806356363367,0
267.9825764410737,402.5962830235527,0
248.04616708130314,406.6018405146981,0
278.08337250957555,392.72178025506946,0
223.56961687204654,351.8251734144809,0
270.21188478949557,374.3800963872842,0
284.6117600285297,375.27791675099195,0
279.74252391982725,403.7844641441254,0
227.09580903184954,419.3250580455025,0
295.4929315211744,403.25095368358274,0
257.8231453395167,414.8627970972211,0
254.46639918667603,381.82341226045367,0
293.8250774360422,386.1146901615461,0
253.0666950920057,420.6257084028399,0
265.43618646197905,407.7264707742938,0
281.92348360711503,396.58378902585605,0
255.7172011075045,416.14021539584104,0
301.61612377175686,381.6663695518075,0
299.76801231244525,396.7344692764104,0
273.9792258905054,418.6688052692048,0
275.26020314464915,370.75330520565035,0
321.8177351862347,388.9313524845677,0
269.74592691709495,358.07623695124283,0
300.0711767057088,374.4285059226271,0
272.8828604019182,376.99662534995866,0
321.29797645158254,402.9161470434669,0
309.15342803043274,352.1233082247561,0
283.94736232188956,358.81270496227216,0
306.754533972402,378.9998369136644,0
308.73313057569635,361.7865590446529,0
294.22580161786874,346.7214389099857,0
272.2426930537597,344.046503233406,0
269.02933228354544,397.57051416549234,0
315.22637924756935,372.5280622886318,0
321.1654581899308,402.4084784716289,0
275.39139550479575,354.97508853247757,0
314.2941402611587,365.3985013720775,0
313.1142510665426,359.49552465176583,0
282.7616429073224,333.1856762918783,0
343.8666953235723,400.63288553917505,0
276.3217425885998,346.78690809331783,0
337.82003632660235,377.68127923777877,0
282.3344663944255,381.40504243990046,0
340.9115870685241,329.52079572652747,0
288.8277309273071,389.0118563550684,0
319.6702712990417,355.092165544645,0
310.98053059159594,331.652668740446,0
301.15466860870674,323.91113791139895,0
301.5984269154505,378.0317049547904,0
320.5821395312719,380.9938974135273,0
325.9028370856399,338.381185057075,0
285.4122500717691,354.5928192174866,0
306.2690602088306,323.60834867273724,0
316.0982828748449,342.6333840924505,0
305.17230326436743,368.58651316542,0
320.9122785575526,333.3675135862107,0
283.38539245925523,313.2244382147843,0
338.29900354848166,349.0378853080309,0
305.47978332469637,326.21154613338126,0
288.37956629452617,341.25270594219614,0
329.35469406577744,336.4931812068153,0
292.87356985183584,364.27553705335754,0
309.7463630888257,312.3854633130164,0
277.42788741462397,361.73938248549507,0
321.4538544136268,343.65816860992317,0
309.80205898399674,343.79404103018436,0
296.7880293302206,363.86335646878,0
300.507951862431,343.86413326429886,0
303.3282673335307,335.316141428447,0
281.88053153787854,301.84313981485576,0
280.61694546291494,339.76415928515627,0
295.90804795263455,337.78356315632647,0
340.0911450074643,323.39894518228755,0
289.44220341840276,327.44342355792986,0
321.3217821093172,348.09334413157495,0
330.6018165306862,342.9030587446251,0
333.4349152382214,349.20238517558766,0
304.88349364999794,315.3220141045842,0
295.37069908287407,317.63146441519865,0
275.97327735829725,286.2399717733963,0
282.4502965428609,317.37506277361524,0
